date,open,high,low,close,volume,symbol,daily_return,log_return,cumulative_return,price_change,hl_range,avg_price,volume_change,rolling_mean_20,rolling_std_20,rolling_volume_20,sma_10,sma_20,sma_50,sma_200,ema_10,ema_20,ema_50,rsi_14,macd_line,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_bandwidth,bb_percent_b,atr_14,stoch_k,stoch_d,vwap,sma_signal,rsi_signal,macd_trade_signal,bb_signal,combined_signal
2020-01-02 05:00:00,66.91491828092151,67.92081451416016,66.8196375144199,67.92081451416016,27278000,GOOGL,,,,,1.101176999740261,67.55375551424673,,,,,,,,,67.92081451416016,67.92081451416016,67.92081451416016,,0.0,0.0,0.0,,,,,,,,,67.55375551424673,0,0,0,0,0
2020-01-03 05:00:00,66.89456517269056,68.17240862427808,66.86081596073402,67.56549072265625,23408000,GOOGL,-0.00523144184953539,-0.0052451737541586415,-0.00523144184953539,-0.35532379150390625,1.3115926635440616,67.53290510255611,-0.14187257130288145,,,,,,,,67.85621018843217,67.88697415306454,67.90688024782668,,-0.0283449178407551,-0.005668983568151021,-0.02267593427260408,,,,,,,,,67.54412629835174,0,0,0,0,0
2020-01-06 05:00:00,67.07469616252293,69.3916926420359,67.0434381998988,69.36638641357422,46768000,GOOGL,0.026654075500025742,0.026305044118816883,0.021283194404458916,1.8008956909179688,2.3482544421371045,68.60050575183631,0.9979494190020506,,,,,,,,68.13078768391254,68.02787055882737,67.96411578373835,,0.09343173917022796,0.014151160979524775,0.07928057819070318,,,,,,,,,68.05108090545423,0,0,0,0,0
2020-01-07 05:00:00,69.49789480129157,69.64875536577131,69.05623219302926,69.2323989868164,34330000,GOOGL,-0.0019315901214596032,-0.0019334580474240734,0.019310493874934664,-0.1339874267578125,0.5925231727420481,69.31246218187232,-0.2659510776599384,,,,,,,,68.33108064807688,68.14258755196919,68.01385237993749,,0.177087596070848,0.04673844799778942,0.13034914807305858,,,,,,,,,68.37967329314495,0,0,0,0,0
2020-01-08 05:00:00,69.21800440208847,70.06312039428155,69.10932845842892,69.72517395019531,35314000,GOOGL,0.007117693025092908,0.007092481807873535,0.026565633067592298,0.49277496337890625,0.9537919358526352,69.63254093430193,0.028662976988057087,,,,,,,,68.58455215755295,68.29331006608597,68.08096302975153,,0.2799215255238465,0.09337506350300084,0.18654646202084568,,,,,,,,,68.6444506566072,0,0,0,0,0
2020-01-09 05:00:00,70.56334559897189,70.8983162087163,69.98174145327377,70.4571533203125,33200000,GOOGL,0.01049806445287671,0.010443342424648991,0.03734258524864398,0.7319793701171875,0.9165747554425252,70.44573699410086,-0.05986294387495039,,,,,,,,68.9250250962365,68.4993903760123,68.1741469627147,,0.41569094677956286,0.15783824015831327,0.2578527066212496,,,,,,,,,68.94301932132073,0,0,0,0,0
2020-01-10 05:00:00,70.93751472809956,71.20896226489012,70.44771578618479,70.91220092773438,26258000,GOOGL,0.006458501173800535,0.006437734421863699,0.0440422635531057,0.455047607421875,0.7612464787053312,70.85629299293642,-0.2090963855421687,,,,,,,,69.28632979287246,68.7291818571287,68.28152162800959,,0.5536258757425685,0.23699576727516433,0.31663010846740414,,,,,,,,,69.1647690876888,0,0,0,0,0
2020-01-13 05:00:00,71.2243417721376,71.53350634319095,70.73405063566273,71.46155548095703,30730000,GOOGL,0.007746968025749146,0.007717114353454214,0.05213042558638237,0.5493545532226562,0.7994557075282245,71.24303748660357,0.1703100007616727,,,,,,,,69.6818253725242,68.98940791654091,68.40622883792909,,0.6992085807342789,0.32943832996698724,0.3697702507672917,,,,,,,,,69.41299552790962,0,0,0,0,0
2020-01-14 05:00:00,71.46006422047215,71.5905783300735,70.85314635097474,70.99309539794922,26076000,GOOGL,-0.006555414024435047,-0.006576995117990405,0.045233275038958576,-0.4684600830078125,0.7374319790987585,71.14560669299915,-0.15144809632281153,,,,,,,,69.92023810441965,69.18023529572265,68.50767458538087,,0.7679308805222149,0.4171368400780328,0.3507940404441821,,,,,,,,,69.57243669765317,0,0,0,0,0
2020-01-15 05:00:00,71.11369107406499,71.49878195184972,71.04620021765285,71.42037200927734,21550000,GOOGL,0.006018565734217329,0.006000526511448145,0.05152408021237176,0.427276611328125,0.452581734196869,71.32178472625998,-0.17356956588433814,,,,69.90546417236328,,,,70.19298972348469,69.39358164939453,68.62189801376897,,0.8471065330486596,0.5031307786721582,0.3439757543765014,,,,,,,,,69.69607384547443,0,0,0,0,0
2020-01-16 05:00:00,71.73052581710354,71.99106186638656,71.46007021003983,71.96426391601562,26080000,GOOGL,0.007615360875852462,0.007586510393862011,0.05953181555283771,0.5438919067382812,0.5309916563467283,71.80513199748067,0.21020881670533642,,,,70.30980911254883,,,,70.51503957667212,69.63840853192987,68.7529711864061,,0.94287249231148,0.5910791214000226,0.35179337091145735,,,,,,,,,69.86225380331125,0,0,0,0,0
2020-01-17 05:00:00,72.57861703888604,73.47236161437567,72.28136348423534,73.42124938964844,52424000,GOOGL,0.020245958123509045,0.02004373364291329,0.08098305232104597,1.4569854736328125,1.1909981301403292,73.05832482941982,1.010122699386503,,,,70.89538497924805,,,,71.04344136084963,69.99867908980782,68.93604091986658,,1.1233845780372604,0.6975402127274702,0.4258443653097902,,,,,,,,,70.29924867956241,0,0,0,0,0
2020-01-21 05:00:00,73.39544471015016,73.93537154529689,72.95924161824139,73.55673217773438,48930000,GOOGL,0.0018452803406672214,0.0018435799024348663,0.08297776909608845,0.1354827880859375,0.9761299270554957,73.48378178042422,-0.06664886311613005,,,,71.31441955566406,,,,71.50040332755594,70.33754128865797,69.1172444986065,,1.2628170661536302,0.8105955834127023,0.4522214827409279,,,,,,,,,70.6596526259969,0,0,0,0,0
2020-01-22 05:00:00,73.92792510020561,74.46635262161918,73.57707565322256,73.63711547851562,28458000,GOOGL,0.0010928068499158616,0.0010922101711737637,0.08416125462046331,0.08038330078125,0.8892769683966151,73.89351458445246,-0.41839362354383813,,,,71.75489120483398,,,,71.88889644591225,70.6517864495968,69.29449434095588,88.95078137434558,1.3640803094278766,0.9212925286157372,0.44278778081213943,,,,,,0.9782611575977103,89.15564224011905,,70.85936713284522,0,-1,0,0,0
2020-01-23 05:00:00,73.81974363908597,74.1150132847147,73.4609509628069,73.67781066894531,26650000,GOOGL,0.0005526450916122361,0.0005524924395526128,0.08476041101634557,0.0406951904296875,0.6540623219078014,73.75125830548897,-0.06353222292501226,,,,72.15015487670898,,,,72.2141535773728,70.93997923239189,69.46638909891625,89.05020895755813,1.4311188735154445,1.0232577975956787,0.40786107591976584,,,,,,0.943748572240879,89.63200116134745,,71.01747210223915,0,0,0,0,0
2020-01-24 05:00:00,74.08126273759932,74.1497455459025,72.61037407881075,72.75875854492188,29786000,GOOGL,-0.012473933680697824,-0.01255238628252453,0.07122918158988112,-0.9190521240234375,1.5393714670917547,73.17295938987837,0.11767354596622881,,,,72.38031539916992,,,,72.31317266238172,71.1131963097757,69.59550162621059,73.06052601138212,1.3940182186931196,1.097409881815167,0.2966083368779526,,,,,,1.005009841252669,76.99563837485893,85.26109392544181,71.14159889898654,0,0,0,0,0
2020-01-27 05:00:00,71.04023999318002,71.29034912825152,70.44274948721724,71.04966735839844,34132000,GOOGL,-0.02348983436087948,-0.023770118438872646,0.046066185551794314,-1.7090911865234375,0.8475996410342788,70.92758865795572,0.14590747330960863,,,,72.39406204223633,,,,72.08344442529385,71.10714593345406,69.65252773335521,53.736943531574475,1.2127267481131554,1.1204732550747647,0.0922534930383907,,,,,,1.1357412255596173,36.84641019883437,67.82468324501359,71.12835086037221,0,0,0,0,0
2020-01-28 05:00:00,71.54641358018323,72.19451657572402,70.98168030050765,71.98113250732422,29724000,GOOGL,0.01311005643738139,0.013024863429749714,0.059780172281614696,0.9314651489257812,1.2128362752163753,71.71910979451863,-0.12914566975272468,,,,72.44601974487304,,,,72.06484225839027,71.19038275001313,69.74384556762851,59.95356929013459,1.1311739354863022,1.1226133911570721,0.008560544329230035,,,,,,1.143217550594198,53.60819666687966,55.816748413524316,71.15856913507822,0,0,0,0,0
2020-01-29 05:00:00,72.37614063669027,72.65801507586868,71.72754546979097,72.28880310058594,21566000,GOOGL,0.0042743227640995585,0.004265213793781996,0.06431001479693932,0.30767059326171875,0.9304696060777076,72.22478788208186,-0.27445835015475706,,,,72.57559051513672,,,,72.10556241151676,71.29499421197244,69.84364782382292,61.780449369364504,1.0789319337683594,1.1138770996793297,-0.0349451659109703,,,,,,1.1231001645990537,51.443961599091196,47.29952282160175,71.19672331353627,0,0,0,0,0
2020-01-30 05:00:00,71.36578143499277,72.2168492041988,71.21194499533239,72.16722869873047,27110000,GOOGL,-0.00168178745035108,-0.0016832032424620974,0.06252007157077077,-0.12157440185546875,1.0049042088664066,71.86534096608722,0.25707131596030797,71.27787017822266,1.811940081350973,31488600.0,72.65027618408203,71.27787017822266,,,72.11677446373743,71.37806416309225,69.93476864244674,60.60395984669778,1.016007827046252,1.0943032451527142,-0.07829541810646212,74.90175034092461,71.27787017822266,67.6539900155207,0.10168317750350363,0.6227080478076171,1.118826385840147,42.85907814239614,49.30374546945566,71.22550551496894,0,0,0,0,0
