date,open,high,low,close,volume,symbol,daily_return,log_return,cumulative_return,price_change,hl_range,avg_price,volume_change,rolling_mean_20,rolling_std_20,rolling_volume_20,sma_10,sma_20,sma_50,sma_200,ema_10,ema_20,ema_50,rsi_14,macd_line,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_bandwidth,bb_percent_b,atr_14,stoch_k,stoch_d,vwap,sma_signal,rsi_signal,macd_trade_signal,bb_signal,combined_signal
2020-01-02 05:00:00,71.40975514425595,72.46075324007035,71.15665166845233,72.4004898071289,135480400,AAPL,,,,,1.3041015716180198,72.0059649052172,,,,,,,,,72.4004898071289,72.4004898071289,72.4004898071289,,0.0,0.0,0.0,,,,,,,,,72.0059649052172,0,0,0,0,0
2020-01-03 05:00:00,71.62914523544616,72.45595811976894,71.47246171476719,71.69664001464844,146322800,AAPL,-0.00972161644700864,-0.009769179873476343,-0.00972161644700864,-0.7038497924804688,0.9834964050017447,71.87501994972818,0.08002928836938783,,,,,,,,72.272517117587,72.33345649355934,72.37288785448261,,-0.05614756179332403,-0.011229512358664807,-0.04491804943465923,,,,,,,,,71.93797336880799,0,0,0,0,0
2020-01-06 05:00:00,70.81920816221287,72.3065062028637,70.56851011431775,72.26793670654297,118387200,AAPL,0.007968249164505004,0.007936670308340747,-0.0018308315446351475,0.5712966918945312,1.7379960885459553,71.71431767457481,-0.19091761502650306,,,,,,,,72.271684315579,72.3272165138435,72.36877212319087,,-0.05392443322620011,-0.01976849653217187,-0.034155936694028236,,,,,,,,,71.87180993409211,0,0,0,0,0
2020-01-07 05:00:00,72.27755544471,72.53307183094348,71.70867212634163,71.92803192138672,108872000,AAPL,-0.004703396840240459,-0.004714492616723202,-0.006525617257573502,-0.33990478515625,0.8243997046018592,72.05659195955728,-0.08037355389771872,,,,,,,,72.20920206208949,72.28919893360951,72.35148819370835,,-0.07868305401113673,-0.03155140802796484,-0.04713164598317189,,,,,,,,,71.91132883919381,0,0,0,0,0
2020-01-08 05:00:00,71.63155170295238,73.38642316119072,71.63155170295238,73.0851058959961,132079200,AAPL,0.016086551288849282,0.015958533804401445,0.009455959354570442,1.157073974609375,1.7548714582383411,72.7010269200464,0.21316040855316332,,,,,,,,72.36845730461796,72.36499959669395,72.3802575153667,,-0.004881963443480686,-0.02621751911106801,0.021335555667587325,,,,,,,,,72.07401160811808,0,0,0,0,0
2020-01-09 05:00:00,74.06136720541696,74.83032941641996,73.81067654984861,74.63748931884766,170108400,AAPL,0.021240763132513996,0.02101832248288738,0.030897574279925566,1.5523834228515625,1.0196528665713487,74.42616509503874,0.2879272436538076,,,,,,,,72.78100857993245,72.58142718928002,72.46877640962084,,0.17683189296599267,0.014392363304344126,0.16243952966164854,,,,,,,,,72.56722709805891,0,0,0,0,0
2020-01-10 05:00:00,74.87130260503702,75.37028567561227,74.30482477296201,74.80621337890625,140644800,AAPL,0.0022605805956013025,0.002258029327461429,0.03322800133239512,0.16872406005859375,1.0654609026502584,74.82710794249351,-0.17320485055411727,,,,,,,,73.14922763429132,72.79331158829204,72.56044060449479,,0.3306445898958543,0.07764280862264616,0.25300178127320816,,,,,,,,,72.90113005602163,0,0,0,0,0
2020-01-13 05:00:00,75.12201817653433,76.4309386915993,75.00389679896787,76.4044189453125,121532000,AAPL,0.02136460989291189,0.02113958600464755,0.055302514511294865,1.59820556640625,1.4270418926314221,75.94641814529322,-0.1358941105536785,,,,,,,,73.74108059993154,73.13722657467494,72.71118485315431,,0.5748772655525585,0.17708970000862864,0.3977875655439298,,,,,,,,,73.24591365194577,0,0,0,0,0
2020-01-14 05:00:00,76.34175230410106,76.5514679630278,75.24977872842311,75.37271118164062,161954400,AAPL,-0.013503247297912635,-0.013595245261238197,0.041052503683739916,-1.031707763671875,1.3016892346046944,75.72465262436384,0.3326070499950631,,,,,,,,74.03774070569682,73.35012987057644,72.81555843466357,,0.6773748705684284,0.2771467341205886,0.4002281364478398,,,,,,,,,73.57086815427638,0,0,0,0,0
2020-01-15 05:00:00,75.17263004032235,76.05247495120804,74.61820187883205,75.04969024658203,121923600,AAPL,-0.0042856483466562345,-0.004294858060012629,0.036590918742545275,-0.32302093505859375,1.4342730723759871,75.24012235887405,-0.2471732784042916,,,,73.76487274169922,,,,74.22173153131232,73.51199276352935,72.90317144689567,,0.7241918384187045,0.3665557549802118,0.3576360834384927,,,,,,,,,73.72081345907431,0,0,0,0,0
2020-01-16 05:00:00,75.59205460116348,76.10068190640935,75.23047392822782,75.98979187011719,108829200,AAPL,0.012526389122278436,0.012448582989559821,0.049575659951334394,0.9401016235351562,0.8702079781815257,75.77364923491812,-0.10739840359044517,,,,74.12380294799804,,,,74.54319704745865,73.74797363082342,73.02421538506123,,0.8276127622481653,0.45876715643380256,0.3688456058143627,,,,,,,,,73.87319276084104,0,0,0,0,0
2020-01-17 05:00:00,76.2380799522902,76.83348311126043,75.9319442855303,76.8310775756836,137816400,AAPL,0.011071035791285544,0.011010200469404699,0.06119554964831786,0.8412857055664062,0.9015388257301282,76.53216832415812,0.26635498561047943,,,,74.63724670410156,,,,74.95917532531773,74.04160257795296,73.17350409841897,,0.9663201775187389,0.5602777606507898,0.40604241686794906,,,,,,,,,74.10166019962489,0,0,0,0,0
2020-01-21 05:00:00,76.45987702591754,76.90100236781842,76.1730223343127,76.3104248046875,110843200,AAPL,-0.006776590768015955,-0.0067996561212664884,0.05400426168351147,-0.5206527709960938,0.727980033505716,76.46148316893954,-0.19571836153026778,,,,75.04149551391602,,,,75.2048570488395,74.25768088526101,73.29652059670401,,1.022448328235086,0.6527118741676491,0.36973645406743694,,,,,,,,,74.25419769997032,0,0,0,0,0
2020-01-22 05:00:00,76.79490770076272,77.13479440317133,76.48877205760677,76.5827865600586,101832400,AAPL,0.003569129068121235,0.0035627748418495344,0.05776613893180982,0.27236175537109375,0.6460223455645604,76.73545100694555,-0.08129321419807445,,,,75.5069709777832,,,,75.45538968724297,74.47911952095602,73.42539377173753,70.82075921495979,1.0764984059685503,0.7374691805278294,0.3390292254407209,,,,,,1.1825177602716652,91.5932996679754,,74.39328630668255,0,-1,0,0,0
2020-01-23 05:00:00,76.63582686293465,77.03115126719418,76.0886300322076,76.95160675048828,104472000,AAPL,0.004815967229665263,0.00480440755862775,0.06286030599355508,0.3688201904296875,0.9425212349865717,76.69046268329669,0.025921023171407098,,,,75.89362106323242,,,,75.72742915328757,74.71459449519719,73.56367663364932,72.50911682313892,1.135999098517999,0.8171751641258633,0.31882393439213574,,,,,,1.1569689314283464,97.2101778627829,,74.51820997555194,0,0,0,0,0
2020-01-24 05:00:00,77.1975035046655,77.93994620320352,76.53942377731238,76.7298583984375,146537600,AAPL,-0.0028816598043207575,-0.0028858197796124817,0.05979750417216545,-0.22174835205078125,1.4005224258911397,77.06974279298447,0.40264951374530966,,,,76.10285797119141,,,,75.90968901604211,74.90652439074388,73.68784062442533,69.89069154048627,1.1519812643288532,0.8841363841664613,0.26784488016239183,,,,,,1.182019002995495,83.58409690900638,90.79585814658822,74.69904236951334,0,0,0,0,0
2020-01-27 05:00:00,74.74113795467083,75.15333787807808,73.4924810810553,74.47357177734375,161940000,AAPL,-0.029405588231082858,-0.029846599529226518,0.028633535156149525,-2.25628662109375,1.660856797022774,74.37313024549238,0.10510885943266435,,,,76.06959381103516,,,,75.64857679082422,74.8652908085153,73.7186536108143,50.075724235810014,0.9713862362662837,0.9015863545864259,0.06979988167985784,,,,,,1.386977048976459,45.05140054697323,75.28189177292084,74.67537050596947,0,0,0,0,0
2020-01-28 05:00:00,75.35343533999493,76.75154473409874,75.25460237825888,76.58039855957031,162234000,AAPL,0.02828958960804795,0.027896829315782145,0.05773315572279247,2.1068267822265625,1.4969423558398631,76.19551522397597,0.001815487217488032,,,,76.08719177246094,,,,75.81799893059623,75.02863440385387,73.83087890292238,61.151368391561725,0.9868904306824504,0.9186471698056309,0.06824326087681953,,,,,,1.4733817538270466,78.44859506520902,69.0280308403962,74.77848036813454,0,0,0,0,0
