date,open,high,low,close,volume,symbol
2020-01-02 00:00:00-05:00,150.4153225898607,152.2625919076215,149.9890318942147,152.15838623046875,22622100,MSFT
2020-01-03 00:00:00-05:00,149.97954877835332,151.5236688959314,149.73323659087,150.26373291015625,21116200,MSFT
2020-01-06 00:00:00-05:00,148.80493644025535,150.7185257187676,148.26495743171114,150.65220642089844,20813700,MSFT
2020-01-07 00:00:00-05:00,150.92687424549183,151.2584272318134,149.03223619242732,149.27853393554688,21634100,MSFT
2020-01-08 00:00:00-05:00,150.55741741152548,152.32891395537885,149.62904874222338,151.65631103515625,27746500,MSFT
2020-01-09 00:00:00-05:00,153.3141497927336,153.67413574703286,152.54682348378634,153.5509796142578,21385000,MSFT
2020-01-10 00:00:00-05:00,154.24246592434494,154.62138769177605,152.6888490950364,152.84042358398438,20725900,MSFT
2020-01-13 00:00:00-05:00,153.23832417187603,154.70667158890456,152.76466464734693,154.67825317382812,21626500,MSFT
2020-01-14 00:00:00-05:00,154.78246880352256,154.98141217679571,153.2004476244277,153.58885192871094,23477400,MSFT
2020-01-15 00:00:00-05:00,154.05301501204548,155.3034830617299,154.00566062481232,154.58351135253906,21417900,MSFT
2020-01-16 00:00:00-05:00,155.69188726038482,157.4823196362133,155.3887382345589,157.41600036621094,23865400,MSFT
2020-01-17 00:00:00-05:00,158.60019275971428,158.64756161489345,156.71502218116595,158.29705810546875,34371700,MSFT
2020-01-21 00:00:00-05:00,157.89914820309696,159.32960936368943,157.66231841676765,157.7286376953125,29517200,MSFT
2020-01-22 00:00:00-05:00,158.58123448962317,158.66650420670973,156.9518442456102,156.97079467773438,24138800,MSFT
2020-01-23 00:00:00-05:00,157.43496426740944,158.0128294992705,156.5634324259856,157.93704223632812,19680800,MSFT
2020-01-24 00:00:00-05:00,158.68543005957545,158.70438049049056,155.7866356921332,156.34555053710938,24918100,MSFT
2020-01-27 00:00:00-05:00,152.66048172072817,154.77301392246096,151.76053138101526,153.73095703125,32078100,MSFT
2020-01-28 00:00:00-05:00,155.1519500770846,157.02763819872118,154.47936148498258,156.7434539794922,24899900,MSFT
2020-01-29 00:00:00-05:00,158.99806954653704,159.8601335879613,156.96133881169087,159.18753051757812,34754500,MSFT
2020-01-30 00:00:00-05:00,164.88089473268496,164.88089473268496,161.7926251689453,163.67779541015625,51597500,MSFT
2020-01-31 00:00:00-05:00,163.1378021414047,163.31778059909504,160.6463486864607,161.26210021972656,36142700,MSFT
2020-02-03 00:00:00-05:00,161.45160480639652,165.30720090044179,161.423186386706,165.1935272216797,30107000,MSFT
2020-02-04 00:00:00-05:00,167.80809677985968,171.1237134714776,167.02182022982586,170.631103515625,36433300,MSFT
2020-02-05 00:00:00-05:00,174.3351158434909,174.49615834021887,169.0111876454054,170.4226837158203,39186300,MSFT
2020-02-06 00:00:00-05:00,171.43636512906852,174.13623076252514,170.57430114590088,173.95623779296875,27751400,MSFT
2020-02-07 00:00:00-05:00,173.21730911108827,175.85085514230525,172.86679120280033,174.2025146484375,33529100,MSFT
2020-02-10 00:00:00-05:00,173.90888491331873,178.89177940187994,173.59626779878744,178.7591552734375,35844300,MSFT
2020-02-11 00:00:00-05:00,180.60633759785776,180.65370643255912,173.83301342879315,174.72349548339844,53159900,MSFT
2020-02-12 00:00:00-05:00,175.80345670398398,176.05923687401918,172.26996098288024,174.9792938232422,47062900,MSFT
2020-02-13 00:00:00-05:00,173.4351820239361,176.4192313976913,173.2362386533794,174.03199768066406,35295800,MSFT
2020-02-14 00:00:00-05:00,173.59622590515036,175.64243864012167,173.0278286604553,175.58560180664062,23149500,MSFT
2020-02-18 00:00:00-05:00,175.83190947940273,177.81180305026547,175.727703793834,177.36656188964844,27792200,MSFT
2020-02-19 00:00:00-05:00,178.63945513349202,178.75343930147744,177.12910692998037,177.89852905273438,29997500,MSFT
2020-02-20 00:00:00-05:00,177.5850250864562,177.86999994787422,172.0280805137108,175.1817626953125,36862400,MSFT
2020-02-21 00:00:00-05:00,173.99437234955488,174.3078432347574,168.3709275932466,169.643798828125,48572600,MSFT
2020-02-24 00:00:00-05:00,159.36586996860478,165.80623699687268,155.05328492359658,162.32957458496094,68311100,MSFT
2020-02-25 00:00:00-05:00,165.47375160376006,166.08169133903291,159.2518595430359,159.6508331298828,68073300,MSFT
2020-02-26 00:00:00-05:00,161.20863524213226,164.5807916536019,159.78377552086138,161.6455841064453,56206100,MSFT
2020-02-27 00:00:00-05:00,155.13879114683465,158.66293738547222,150.066277635527,150.25625610351562,93174900,MSFT
2020-02-28 00:00:00-05:00,144.7752687189207,155.50921622258826,144.38580353335962,153.8943634033203,97012700,MSFT
2020-03-02 00:00:00-05:00,157.02905638868572,164.25784613285873,154.17933661297113,164.1343536376953,71030800,MSFT
2020-03-03 00:00:00-05:00,165.09380747414795,166.233692754148,154.13187470365204,156.2691650390625,71677000,MSFT
2020-03-04 00:00:00-05:00,160.04977122484704,162.14905673296266,157.32352937599967,162.00657653808594,49814400,MSFT
2020-03-05 00:00:00-05:00,157.7319983863141,162.31054079350352,157.39003142065653,157.94097900390625,47817300,MSFT
2020-03-06 00:00:00-05:00,154.46430635732068,154.9392596374927,148.18542341366964,153.47640991210938,72821100,MSFT
2020-03-09 00:00:00-04:00,143.435889783358,149.84775902864055,142.48598322850134,143.07492065429688,70419300,MSFT
2020-03-10 00:00:00-04:00,150.23727109717373,152.9634991224944,144.93678912699198,152.8590087890625,65354400,MSFT
2020-03-11 00:00:00-04:00,149.25884709378187,149.80028638541867,143.5783944896267,145.93417358398438,56371600,MSFT
2020-03-12 00:00:00-04:00,138.0214636849162,145.78220065599004,131.63808870236042,132.0940399169922,93226400,MSFT
2020-03-13 00:00:00-04:00,140.11118606701473,153.79933999466334,133.68031604468754,150.87362670898438,92727400,MSFT
2020-03-16 00:00:00-04:00,132.98691081630918,141.86854244359614,128.23737828715525,128.63633728027344,87905900,MSFT
2020-03-17 00:00:00-04:00,132.98693513750086,140.1112352341527,128.23740173973297,139.2278289794922,81059800,MSFT
2020-03-18 00:00:00-04:00,131.08709725869974,138.68634927369683,128.25637994155176,133.3668670654297,81593200,MSFT
2020-03-19 00:00:00-04:00,135.61816456023482,142.6284651649305,132.0370127460227,135.56117248535156,85922700,MSFT
2020-03-20 00:00:00-04:00,138.6863510776693,139.7312540410922,129.05429960314783,130.46966552734375,84866200,MSFT
2020-03-23 00:00:00-04:00,130.14670715023314,133.52838705805826,125.88163549437337,129.16830444335938,78975200,MSFT
2020-03-24 00:00:00-04:00,136.5490811192796,142.10604082694735,134.19331668258258,140.90914916992188,82516700,MSFT
2020-03-25 00:00:00-04:00,141.4506069839255,146.59909944242216,137.20452297118143,139.56028747558594,75638200,MSFT
2020-03-26 00:00:00-04:00,140.96614537772146,148.81238382335576,140.9376493369031,148.28993225097656,64568100,MSFT
2020-03-27 00:00:00-04:00,144.14837717627591,147.13108436805396,141.7261115966684,142.20106506347656,57042300,MSFT
2020-03-30 00:00:00-04:00,144.8037415996008,152.55498171253677,142.49546138832392,152.20350646972656,63420300,MSFT
2020-03-31 00:00:00-04:00,151.41511399644187,156.52561640437477,148.71738259294858,149.80978393554688,77927200,MSFT
2020-04-01 00:00:00-04:00,145.33569636745324,149.8477523004297,143.26490712816815,144.4902801513672,57969900,MSFT
2020-04-02 00:00:00-04:00,144.25282142442757,147.69147878711792,142.82796147930063,147.4824981689453,49630700,MSFT
2020-04-03 00:00:00-04:00,147.33050027358752,149.49628588002253,144.56626894886142,146.12411499023438,41243300,MSFT
2020-04-06 00:00:00-04:00,152.28908306984792,158.15950082793725,149.68633291330357,156.99111938476562,67111700,MSFT
2020-04-07 00:00:00-04:00,161.09466920123717,161.48413441584339,155.0817582215985,155.3002471923828,62769000,MSFT
2020-04-08 00:00:00-04:00,157.37100586927252,158.32091235571306,155.3097105330273,156.85806274414062,48318200,MSFT
2020-04-09 00:00:00-04:00,158.0264100196395,158.9858101486926,155.14819513806071,156.86752319335938,51385100,MSFT
2020-04-13 00:00:00-04:00,156.1171895540331,157.27607701831892,154.1698777004756,157.2190704345703,41905300,MSFT
2020-04-14 00:00:00-04:00,160.5342358653934,165.04629279060418,159.58432914429642,164.99879455566406,52874300,MSFT
2020-04-15 00:00:00-04:00,162.6239840446775,164.8752722248114,160.76217548860208,163.26992797851562,40940800,MSFT
2020-04-16 00:00:00-04:00,165.5687281288851,168.3994458213664,164.23885015327437,168.1714630126953,50479600,MSFT
2020-04-17 00:00:00-04:00,170.50821509765711,170.98316834305447,167.06004989785689,169.65330505371094,52765600,MSFT
2020-04-20 00:00:00-04:00,167.78202514998281,169.79582271685595,166.2241787409171,166.29066467285156,36669600,MSFT
2020-04-21 00:00:00-04:00,164.808824074953,164.97030648601222,157.7890136465808,159.41336059570312,56203700,MSFT
2020-04-22 00:00:00-04:00,162.80448370842808,165.2837403941168,162.2630445097546,164.82778930664062,34620200,MSFT
2020-04-23 00:00:00-04:00,165.38822820580504,166.29063651962912,162.34853017767068,162.83297729492188,32790800,MSFT
2020-04-24 00:00:00-04:00,163.44086532945462,165.81563092936977,162.1585006021518,165.80613708496094,34277600,MSFT
2020-04-27 00:00:00-04:00,167.7439630875399,168.03843174434013,164.61877749496904,165.33120727539062,33194400,MSFT
2020-04-28 00:00:00-04:00,166.7940935372614,166.87008780328102,160.90467561776978,161.3036346435547,34392700,MSFT
2020-04-29 00:00:00-04:00,164.54283224424475,168.77940781653479,163.2699608028428,168.54193115234375,51286600,MSFT
2020-04-30 00:00:00-04:00,170.98317735810693,171.36313417668887,167.4020256405569,170.23275756835938,53875900,MSFT
2020-05-01 00:00:00-04:00,166.99360705670193,169.69133870777904,165.29326588269856,165.82522583007812,39370500,MSFT
2020-05-04 00:00:00-04:00,165.74920175962944,170.03327515016903,165.09376391061315,169.88128662109375,30372900,MSFT
2020-05-05 00:00:00-04:00,171.57215279474113,174.45036909184662,170.88821877419855,171.70513916015625,36839200,MSFT
2020-05-06 00:00:00-04:00,172.95901660365254,174.9728142035313,172.5315614803006,173.39596557617188,32139300,MSFT
2020-05-07 00:00:00-04:00,174.94428648306186,175.3052556080261,173.4339385566434,174.40284729003906,28316000,MSFT
2020-05-08 00:00:00-04:00,175.71374689709387,175.73274909057017,174.17490259732813,175.42877197265625,30877800,MSFT
2020-05-11 00:00:00-04:00,173.97538346108584,178.11697670899608,173.6904230840471,177.38555908203125,30892700,MSFT
2020-05-12 00:00:00-04:00,177.4425230613293,177.67049132686395,173.1679441494931,173.36741638183594,32038200,MSFT
2020-05-13 00:00:00-04:00,173.405438177171,174.83029795760064,167.69649071381875,170.74569702148438,44711500,MSFT
2020-05-14 00:00:00-04:00,168.64642242172906,171.63863710417746,166.87959545034084,171.4866485595703,41873900,MSFT
2020-05-15 00:00:00-04:00,170.0903008322698,177.68955485444684,168.1334952406675,173.98492431640625,46610400,MSFT
2020-05-18 00:00:00-04:00,176.44516544534193,176.87262055157336,174.74483886920328,175.64724731445312,35264500,MSFT
2020-05-19 00:00:00-04:00,175.76121412821837,177.25257442284837,174.29836436598677,174.4313507080078,26799100,MSFT
2020-05-20 00:00:00-04:00,176.04121571797077,177.03187840410104,175.2124997387401,176.85089111328125,31261300,MSFT
2020-05-21 00:00:00-04:00,176.6031677448123,177.81291307895333,174.5932820706001,174.7266387939453,29119500,MSFT
2020-05-22 00:00:00-04:00,174.49804728640393,175.7077927017451,173.87887960911883,174.8028564453125,20826900,MSFT
2020-05-26 00:00:00-04:00,177.49858947605117,177.65100133015423,172.5072247999281,172.95492553710938,36073600,MSFT
2020-05-27 00:00:00-04:00,171.64989267092176,173.3549691405075,168.22071368879833,173.18350219726562,39517100,MSFT
2020-05-28 00:00:00-04:00,172.16424971467177,175.41244091280458,171.82133042124315,172.7929229736328,33810200,MSFT
2020-05-29 00:00:00-04:00,174.0598293942111,175.5267676685074,171.8499162297259,174.55516052246094,42130400,MSFT
2020-06-01 00:00:00-04:00,173.87884210235282,174.31702243383316,172.85009869499837,174.15509033203125,22622400,MSFT
2020-06-02 00:00:00-04:00,175.50775610396937,176.22217030792038,172.7453603292764,176.13644409179688,30794600,MSFT
2020-06-03 00:00:00-04:00,176.0506917214427,177.11754545638277,174.86952184719328,176.5650634765625,27311000,MSFT
2020-06-04 00:00:00-04:00,175.5553713989603,177.0222953752069,173.65026702031676,174.2408447265625,28761800,MSFT
2020-06-05 00:00:00-04:00,173.9550735758374,178.82261577227575,173.3740161676006,178.31776428222656,39893600,MSFT
2020-06-08 00:00:00-04:00,177.11755495708823,179.60371673224284,175.68872668481072,179.4227294921875,33211600,MSFT
2020-06-09 00:00:00-04:00,179.07977605114604,181.65166354492257,178.37488233842032,180.79437255859375,29783900,MSFT
2020-06-10 00:00:00-04:00,182.06130144357863,189.10066141937924,181.94698529918034,187.5003662109375,43872300,MSFT
2020-06-11 00:00:00-04:00,183.96640861165238,186.4716109809636,177.2413924938844,177.43190002441406,52854700,MSFT
